date,region,value
2020-21,Scotland,-23.45335717
2021-22,Scotland,-14.41595358
2022-23,Scotland,-8.751862684
2023-24,Scotland,-8.270733146
2024-25,Scotland,-7.773771318
2025-26,Scotland,-7.641944403
2026-27,Scotland,-7.50112816
2020-21,UK,-15.24442278
2021-22,UK,-7.896566376
2022-23,UK,-3.346055585
2023-24,UK,-2.38887914
2024-25,UK,-1.739257927
2025-26,UK,-1.67949348
2026-27,UK,-1.53361078
