date,region,value
2020-21,Scotland,-0.2345
2021-22,Scotland,-0.1442
2022-23,Scotland,-0.0875
2023-24,Scotland,-0.0827
2024-25,Scotland,-0.0777
2025-26,Scotland,-0.0764
2026-27,Scotland,-0.0750
2020-21,UK,-0.152444228
2021-22,UK,-0.078965664
2022-23,UK,-0.033460556
2023-24,UK,-0.023888791
2024-25,UK,-0.017392579
2025-26,UK,-0.016794935
2026-27,UK,-0.015336108
