date,value
1981-01-01,8299
1981-02-01,8306
1981-03-01,8313
1981-04-01,8320
1981-05-01,8348
1981-06-01,8384
1981-07-01,8414
1981-08-01,8439
1981-09-01,8472
1981-10-01,8501
1981-11-01,8542
1981-12-01,8581
1982-01-01,8615
1982-02-01,8639
1982-03-01,8669
1982-04-01,8694
1982-05-01,8729
1982-06-01,8765
1982-07-01,8804
1982-08-01,8849
1982-09-01,8899
1982-10-01,8952
1982-11-01,9000
1982-12-01,9047
1983-01-01,9092
1983-02-01,9128
1983-03-01,9159
1983-04-01,9174
1983-05-01,9150
1983-06-01,9121
1983-07-01,9065
1983-08-01,9007
1983-09-01,8948
1983-10-01,8895
1983-11-01,8849
1983-12-01,8804
1984-01-01,8762
1984-02-01,8721
1984-03-01,8686
1984-04-01,8656
1984-05-01,8657
1984-06-01,8659
1984-07-01,8661
1984-08-01,8649
1984-09-01,8626
1984-10-01,8606
1984-11-01,8592
1984-12-01,8588
1985-01-01,8581
1985-02-01,8578
1985-03-01,8572
1985-04-01,8581
1985-05-01,8572
1985-06-01,8572
1985-07-01,8568
1985-08-01,8558
1985-09-01,8549
1985-10-01,8544
1985-11-01,8543
1985-12-01,8543
1986-01-01,8536
1986-02-01,8531
1986-03-01,8528
1986-04-01,8523
1986-05-01,8517
1986-06-01,8495
1986-07-01,8467
1986-08-01,8446
1986-09-01,8441
1986-10-01,8423
1986-11-01,8416
1986-12-01,8407
1987-01-01,8409
1987-02-01,8419
1987-03-01,8407
1987-04-01,8384
1987-05-01,8360
1987-06-01,8334
1987-07-01,8312
1987-08-01,8283
1987-09-01,8267
1987-10-01,8250
1987-11-01,8230
1987-12-01,8205
1988-01-01,8182
1988-02-01,8169
1988-03-01,8159
1988-04-01,8153
1988-05-01,8140
1988-06-01,8134
1988-07-01,8121
1988-08-01,8090
1988-09-01,8065
1988-10-01,8042
1988-11-01,8031
1988-12-01,8011
1989-01-01,7985
1989-02-01,7949
1989-03-01,7933
1989-04-01,7930
1989-05-01,7936
1989-06-01,7934
1989-07-01,7938
1989-08-01,7930
1989-09-01,7920
1989-10-01,7901
1989-11-01,7887
1989-12-01,7891
1990-01-01,7890
1990-02-01,7897
1990-03-01,7892
1990-04-01,7883
1990-05-01,7877
1990-06-01,7875
1990-07-01,7874
1990-08-01,7889
1990-09-01,7906
1990-10-01,7919
1990-11-01,7934
1990-12-01,7965
1991-01-01,7984
1991-02-01,8005
1991-03-01,8017
1991-04-01,8036
1991-05-01,8083
1991-06-01,8118
1991-07-01,8149
1991-08-01,8186
1991-09-01,8229
1991-10-01,8278
1991-11-01,8317
1991-12-01,8356
1992-01-01,8378
1992-02-01,8383
1992-03-01,8398
1992-04-01,8428
1992-05-01,8481
1992-06-01,8507
1992-07-01,8501
1992-08-01,8512
1992-09-01,8526
1992-10-01,8511
1992-11-01,8536
1992-12-01,8519
1993-01-01,8507
1993-02-01,8519
1993-03-01,8557
1993-04-01,8557
1993-05-01,8565
1993-06-01,8565
1993-07-01,8606
1993-08-01,8583
1993-09-01,8586
1993-10-01,8589
1993-11-01,8585
1993-12-01,8585
1994-01-01,8587
1994-02-01,8580
1994-03-01,8586
1994-04-01,8607
1994-05-01,8626
1994-06-01,8600
1994-07-01,8622
1994-08-01,8643
1994-09-01,8682
1994-10-01,8721
1994-11-01,8761
1994-12-01,8805
1995-01-01,8767
1995-02-01,8736
1995-03-01,8719
1995-04-01,8709
1995-05-01,8717
1995-06-01,8691
1995-07-01,8657
1995-08-01,8647
1995-09-01,8647
1995-10-01,8657
1995-11-01,8643
1995-12-01,8619
1996-01-01,8647
1996-02-01,8688
1996-03-01,8675
1996-04-01,8663
1996-05-01,8672
1996-06-01,8713
1996-07-01,8707
1996-08-01,8714
1996-09-01,8668
1996-10-01,8641
1996-11-01,8660
1996-12-01,8662
1997-01-01,8659
1997-02-01,8660
1997-03-01,8655
1997-04-01,8654
1997-05-01,8602
1997-06-01,8610
1997-07-01,8670
1997-08-01,8691
1997-09-01,8711
1997-10-01,8726
1997-11-01,8741
1997-12-01,8798
1998-01-01,8781
1998-02-01,8776
1998-03-01,8782
1998-04-01,8804
1998-05-01,8810
1998-06-01,8754
1998-07-01,8699
1998-08-01,8721
1998-09-01,8698
1998-10-01,8669
1998-11-01,8673
1998-12-01,8624
1999-01-01,8623
1999-02-01,8645
1999-03-01,8666
1999-04-01,8691
1999-05-01,8684
1999-06-01,8695
1999-07-01,8682
1999-08-01,8658
1999-09-01,8691
1999-10-01,8646
1999-11-01,8631
1999-12-01,8645
2000-01-01,8681
2000-02-01,8650
2000-03-01,8652
2000-04-01,8639
2000-05-01,8670
2000-06-01,8680
2000-07-01,8679
2000-08-01,8679
2000-09-01,8708
2000-10-01,8777
2000-11-01,8776
2000-12-01,8715
2001-01-01,8740
2001-02-01,8779
2001-03-01,8784
2001-04-01,8804
2001-05-01,8794
2001-06-01,8833
2001-07-01,8820
2001-08-01,8845
2001-09-01,8848
2001-10-01,8819
2001-11-01,8811
2001-12-01,8863
2002-01-01,8880
2002-02-01,8883
2002-03-01,8839
2002-04-01,8814
2002-05-01,8812
2002-06-01,8851
2002-07-01,8810
2002-08-01,8825
2002-09-01,8785
2002-10-01,8787
2002-11-01,8774
2002-12-01,8859
2003-01-01,8878
2003-02-01,8851
2003-03-01,8852
2003-04-01,8854
2003-05-01,8857
2003-06-01,8838
2003-07-01,8878
2003-08-01,8878
2003-09-01,8900
2003-10-01,8923
2003-11-01,8951
2003-12-01,8889
2004-01-01,8877
2004-02-01,8890
2004-03-01,8923
2004-04-01,8942
2004-05-01,8966
2004-06-01,9003
2004-07-01,9036
2004-08-01,9029
2004-09-01,9044
2004-10-01,8996
2004-11-01,8974
2004-12-01,8958
2005-01-01,8917
2005-02-01,8993
2005-03-01,9059
2005-04-01,9057
2005-05-01,9068
2005-06-01,9064
2005-07-01,9049
2005-08-01,9042
2005-09-01,9042
2005-10-01,9074
2005-11-01,9084
2005-12-01,9076
2006-01-01,9024
2006-02-01,8981
2006-03-01,8957
2006-04-01,8973
2006-05-01,8950
2006-06-01,8929
2006-07-01,8893
2006-08-01,8980
2006-09-01,9001
2006-10-01,9042
2006-11-01,9037
2006-12-01,9074
2007-01-01,9131
2007-02-01,9145
2007-03-01,9154
2007-04-01,9123
2007-05-01,9162
2007-06-01,9187
2007-07-01,9190
2007-08-01,9175
2007-09-01,9170
2007-10-01,9148
2007-11-01,9145
2007-12-01,9137
2008-01-01,9106
2008-02-01,9130
2008-03-01,9101
2008-04-01,9124
2008-05-01,9126
2008-06-01,9133
2008-07-01,9164
2008-08-01,9171
2008-09-01,9205
2008-10-01,9139
2008-11-01,9125
2008-12-01,9067
2009-01-01,9127
2009-02-01,9111
2009-03-01,9163
2009-04-01,9209
2009-05-01,9247
2009-06-01,9314
2009-07-01,9293
2009-08-01,9330
2009-09-01,9336
2009-10-01,9380
2009-11-01,9395
2009-12-01,9477
2010-01-01,9475
2010-02-01,9487
2010-03-01,9499
2010-04-01,9433
2010-05-01,9446
2010-06-01,9371
2010-07-01,9383
2010-08-01,9368
2010-09-01,9417
2010-10-01,9498
2010-11-01,9483
2010-12-01,9436
2011-01-01,9424
2011-02-01,9455
2011-03-01,9509
2011-04-01,9465
2011-05-01,9457
2011-06-01,9544
2011-07-01,9499
2011-08-01,9487
2011-09-01,9459
2011-10-01,9419
2011-11-01,9410
2011-12-01,9410
2012-01-01,9399
2012-02-01,9360
2012-03-01,9341
2012-04-01,9308
2012-05-01,9225
2012-06-01,9140
2012-07-01,9148
2012-08-01,9174
2012-09-01,9204
2012-10-01,9122
2012-11-01,9072
2012-12-01,9085
2013-01-01,9115
2013-02-01,9155
2013-03-01,9150
2013-04-01,9178
2013-05-01,9129
2013-06-01,9089
2013-07-01,9072
2013-08-01,9033
2013-09-01,9028
2013-10-01,9030
2013-11-01,9038
2013-12-01,9014
2014-01-01,8992
2014-02-01,8999
2014-03-01,8961
2014-04-01,8926
2014-05-01,9007
2014-06-01,9074
2014-07-01,9038
2014-08-01,9027
2014-09-01,9053
2014-10-01,9093
2014-11-01,9064
2014-12-01,9044
2015-01-01,9011
2015-02-01,9031
2015-03-01,9046
2015-04-01,9065
2015-05-01,9043
2015-06-01,9035
2015-07-01,9052
2015-08-01,8983
2015-09-01,8949
2015-10-01,8952
2015-11-01,8929
2015-12-01,8947
2016-01-01,8916
2016-02-01,8937
2016-03-01,8940
2016-04-01,8894
2016-05-01,8874
2016-06-01,8850
2016-07-01,8824
2016-08-01,8895
2016-09-01,8907
2016-10-01,8915
2016-11-01,8885
2016-12-01,8910
2017-01-01,8897
2017-02-01,8862
2017-03-01,8872
2017-04-01,8847
2017-05-01,8778
2017-06-01,8749
2017-07-01,8806
2017-08-01,8883
2017-09-01,8864
2017-10-01,8743
2017-11-01,8785
2017-12-01,8742
2018-01-01,8749
2018-02-01,8679
2018-03-01,8668
2018-04-01,8662
2018-05-01,8739
2018-06-01,8758
2018-07-01,8740
2018-08-01,8726
2018-09-01,8666
2018-10-01,8650
2018-11-01,8632
2018-12-01,8549
2019-01-01,8536
2019-02-01,8609
2019-03-01,8581
2019-04-01,8619
2019-05-01,8562
2019-06-01,8587
2019-07-01,8676
2019-08-01,8616
2019-09-01,8606
2019-10-01,8506
2019-11-01,8478
2019-12-01,8431
2020-01-01,8370
2020-02-01,8446
2020-03-01,8566
2020-04-01,8594
2020-05-01,8660
2020-06-01,8653
2020-07-01,8698
2020-08-01,8752
2020-09-01,8718
2020-10-01,8689
2020-11-01,8773
2020-12-01,8808
2021-01-01,8782
2021-02-01,8830
2021-03-01,8841
2021-04-01,8831
2021-05-01,8764
2021-06-01,8765
2021-07-01,8773
2021-08-01,8801
2021-09-01,8813
2021-10-01,8833
2021-11-01,8818
2021-12-01,8856
2022-01-01,8892
2022-02-01,8865
2022-03-01,8817
2022-04-01,8748
2022-05-01,8891
2022-06-01,9011
2022-07-01,8999
2022-08-01,8999
2022-09-01,8935
2022-10-01,8945
2022-11-01,8886
2022-12-01,8858
2023-01-01,8792
2023-02-01,8730
