date,value
1994,34.6
1996,36.7
1998,33.8
2000,27.1
2002,28
2004,31.6
2006,33.3
2008,48.4
2010,68.8
2012,75.7
2014,79.8
2016,81.5
2018,78.4
2020,93.8
2021,96
