date,value
1790,52
1791,45.1
1792,41.8
1793,43.2
1794,50
1795,57
1796,92
1797,55
1798,51
1799,49.5
1800,95
1801,138
1802,76
1803,57
1804,52
1805,86
1806,76
1807,78
1808,69
1809,90
1810,102
1811,95
1812,106
1813,120
1814,78
1815,62
1816,53
1817,104
1818,85
1819,79
1820,64
1821,54
