date,value
1995,17941
1996,18496
1997,18496
1998,13975
1999,14720
2000,15806
2001,16789
2002,17692
2003,18699
2004,19457
2005,20342
2006,20783
2007,21207
2008,20928
2009,20206
2010,21112
2011,21533
2012,21747
2013,22272
2014,23317
2015,24219
2016,24961
2017,26122
2018,26989
2019,28125
2020,24625
2021,27023
