date,value
2006-2007,1500000
2007-2008,1600000
2008-2009,1650000
2009-2010,1750000
2010-2011,1800000
2011-2012,1800000
2012-2013,1500000
2013-2014,1500000
2014-2015,1250000
2015-2016,1250000
2016-2017,1000000
2017-2018,1000000
2018-2019,1030000
2019-2020,1055000
2020-2021,1073100
2021-2022,1073100
