date,value
2004,0.62
2005,0.74
2006,0.58
2007,0.66
2008,0.63
2009,0.62
2010,0.72
2011,0.63
2012,0.57
2013,0.60
2014,0.56
2015,0.52
2016,0.48
2017,0.49
2018,0.46
2019,0.47
2020,0.53
2021,0.46
