date,value
2021-12-24,76.85
2021-12-27,78.6
2021-12-28,78.94
2021-12-29,79.23
2021-12-30,79.53
2021-12-31,79.53
2022-01-03,78.98
2022-01-04,80
2022-01-05,80.8
2022-01-06,81.99
2022-01-07,81.75
2022-01-10,80.87
2022-01-11,83.72
2022-01-12,84.67
2022-01-13,84.47
2022-01-14,86.06
2022-01-17,86.06
2022-01-18,86.06
2022-01-19,88.44
2022-01-20,88.38
2022-01-21,87.89
2022-01-24,86.27
2022-01-25,88.2
2022-01-26,89.96
2022-01-27,89.34
2022-01-28,90.03
2022-01-31,89.26
2022-02-01,89.16
2022-02-02,89.47
2022-02-03,91.11
2022-02-04,93.27
2022-02-07,92.69
2022-02-08,90.78
2022-02-09,91.55
2022-02-10,91.41
2022-02-11,94.44
2022-02-14,96.48
2022-02-15,93.28
2022-02-16,94.81
2022-02-17,92.97
2022-02-18,93.54
2022-02-21,93.54
2022-02-22,96.84
2022-02-23,96.84
2022-02-24,99.08
2022-02-25,97.93
2022-02-28,97.97
2022-03-01,104.97
2022-03-02,112.93
2022-03-03,110.46
2022-03-04,118.11
2022-03-07,123.21
2022-03-08,127.98
2022-03-09,111.14
2022-03-10,109.33
2022-03-11,112.67
2022-03-14,106.9
2022-03-15,99.91
2022-03-16,98.02
2022-03-17,106.64
2022-03-18,107.93
2022-03-21,115.62
2022-03-22,115.48
2022-03-23,121.6
2022-03-24,119.03
2022-03-25,120.65
2022-03-28,112.48
2022-03-29,110.23
2022-03-30,113.45
2022-03-31,104.71
2022-04-01,104.39
2022-04-04,107.53
2022-04-05,106.64
2022-04-06,101.07
2022-04-07,100.58
2022-04-08,102.78
2022-04-11,98.48
2022-04-12,104.64
2022-04-13,108.78
2022-04-14,111.7
2022-04-15,111.7
2022-04-18,113.16
2022-04-19,107.25
2022-04-20,106.8
2022-04-21,108.33
2022-04-22,106.65
2022-04-25,102.32
2022-04-26,104.99
2022-04-27,105.32
2022-04-28,107.59
2022-04-29,107.14
2022-05-02,107.58
2022-05-03,104.97
2022-05-04,110.14
2022-05-05,110.9
2022-05-06,112.39
2022-05-09,105.94
2022-05-10,102.46
2022-05-11,107.51
2022-05-12,107.45
2022-05-13,111.55
2022-05-16,114.24
2022-05-17,111.93
2022-05-18,109.11
2022-05-19,112.04
2022-05-20,112.55
