date,value
2008 to 2009,28140
2009 to 2010,28178
2010 to 2011,28139
2011 to 2012,27479
2012 to 2013,26849
2013 to 2014,27540
2014 to 2015,28734
2015 to 2016,29237
2016 to 2017 ,30026
2017 to 2018,29308
2018 to 2019,29548
2019 to 2020,30762
2020 to 2021,31385
